ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEP_TIME,DEP_DELAY,TAXI_OUT,TAXI_IN,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,CANCELLED,DIVERTED,AIR_TIME,FLIGHTS,DISTANCE
10140,1014003,30140,12478,1247803,31703,JFK,"New York, NY",NY,2349,-10,10,7,527,-24,0,0,0,0,201,1,1826
10140,1014003,30140,12478,1247803,31703,JFK,"New York, NY",NY,2357,-2,11,8,534,-17,0,0,0,0,198,1,1826
10140,1014003,30140,12478,1247803,31703,JFK,"New York, NY",NY,45,46,9,6,620,29,29,1,0,0,200,1,1826
10140,1014003,30140,12478,1247803,31703,JFK,"New York, NY",NY,17,18,8,8,556,4,4,0,0,0,203,1,1826
10140,1014003,30140,12478,1247803,31703,JFK,"New York, NY",NY,2357,-2,10,8,543,-9,0,0,0,0,208,1,1826
10140,1014003,30140,12478,1247803,31703,JFK,"New York, NY",NY,36,37,8,8,630,38,38,1,0,0,218,1,1826
10140,1014003,30140,12478,1247803,31703,JFK,"New York, NY",NY,18,19,15,15,605,13,13,0,0,0,197,1,1826
10140,1014003,30140,12478,1247803,31703,JFK,"New York, NY",NY,1,2,7,4,529,-23,0,0,0,0,197,1,1826
10140,1014003,30140,12478,1247803,31703,JFK,"New York, NY",NY,2349,-10,10,5,526,-26,0,0,0,0,202,1,1826
10140,1014003,30140,12478,1247803,31703,JFK,"New York, NY",NY,2354,-5,8,6,536,-16,0,0,0,0,208,1,1826
10140,1014003,30140,12478,1247803,31703,JFK,"New York, NY",NY,2350,-9,10,5,526,-26,0,0,0,0,201,1,1826
10140,1014003,30140,12478,1247803,31703,JFK,"New York, NY",NY,2349,-10,9,4,527,-25,0,0,0,0,205,1,1826
10140,1014003,30140,12478,1247803,31703,JFK,"New York, NY",NY,2351,-8,9,5,534,-18,0,0,0,0,209,1,1826
10140,1014003,30140,12478,1247803,31703,JFK,"New York, NY",NY,2353,-6,11,7,542,-10,0,0,0,0,211,1,1826
10140,1014003,30140,12478,1247803,31703,JFK,"New York, NY",NY,25,26,10,6,557,5,5,0,0,0,196,1,1826
10140,1014003,30140,12478,1247803,31703,JFK,"New York, NY",NY,2345,-14,8,7,528,-24,0,0,0,0,208,1,1826
10140,1014003,30140,12478,1247803,31703,JFK,"New York, NY",NY,2351,-8,11,6,555,3,3,0,0,0,227,1,1826
10140,1014003,30140,12478,1247803,31703,JFK,"New York, NY",NY,2351,-8,9,5,548,-4,0,0,0,0,223,1,1826
10140,1014003,30140,12478,1247803,31703,JFK,"New York, NY",NY,2350,-9,8,7,540,-12,0,0,0,0,215,1,1826
10257,1025702,30257,11057,1105703,31057,CLT,"Charlotte, NC",NC,759,-1,11,14,1013,-25,0,0,0,0,109,1,646
10257,1025702,30257,11057,1105703,31057,CLT,"Charlotte, NC",NC,1003,123,12,8,1220,102,102,1,0,0,117,1,646
10257,1025702,30257,11057,1105703,31057,CLT,"Charlotte, NC",NC,752,-8,27,8,1003,-35,0,0,0,0,96,1,646
10257,1025702,30257,11057,1105703,31057,CLT,"Charlotte, NC",NC,755,-5,36,23,1038,0,0,0,0,0,104,1,646
10257,1025702,30257,11057,1105703,31057,CLT,"Charlotte, NC",NC,908,68,12,3,1104,26,26,1,0,0,101,1,646
10257,1025702,30257,11057,1105703,31057,CLT,"Charlotte, NC",NC,757,-3,17,12,1021,-17,0,0,0,0,115,1,646
10257,1025702,30257,11057,1105703,31057,CLT,"Charlotte, NC",NC,756,-4,20,6,1011,-27,0,0,0,0,109,1,646
10257,1025702,30257,11057,1105703,31057,CLT,"Charlotte, NC",NC,756,-4,11,8,955,-43,0,0,0,0,100,1,646
10257,1025702,30257,11057,1105703,31057,CLT,"Charlotte, NC",NC,802,2,12,12,1025,-13,0,0,0,0,119,1,646
10257,1025702,30257,11057,1105703,31057,CLT,"Charlotte, NC",NC,758,-2,27,11,1026,-12,0,0,0,0,110,1,646
10257,1025702,30257,11057,1105703,31057,CLT,"Charlotte, NC",NC,755,-5,20,8,1007,-31,0,0,0,0,104,1,646
10257,1025702,30257,11057,1105703,31057,CLT,"Charlotte, NC",NC,755,-5,23,6,1004,-34,0,0,0,0,100,1,646
10257,1025702,30257,11057,1105703,31057,CLT,"Charlotte, NC",NC,822,22,17,9,1037,-1,0,0,0,0,109,1,646
10257,1025702,30257,11057,1105703,31057,CLT,"Charlotte, NC",NC,752,-8,12,20,1016,-22,0,0,0,0,112,1,646
10257,1025702,30257,11057,1105703,31057,CLT,"Charlotte, NC",NC,816,16,97,6,1138,60,60,1,0,0,99,1,646
10257,1025702,30257,11057,1105703,31057,CLT,"Charlotte, NC",NC,754,-6,15,21,1011,-27,0,0,0,0,101,1,646
10257,1025702,30257,11057,1105703,31057,CLT,"Charlotte, NC",NC,754,-6,35,6,1030,-8,0,0,0,0,115,1,646
10257,1025702,30257,11057,1105703,31057,CLT,"Charlotte, NC",NC,752,-8,36,5,1031,-7,0,0,0,0,118,1,646
10257,1025702,30257,11057,1105703,31057,CLT,"Charlotte, NC",NC,750,-10,17,5,952,-46,0,0,0,0,100,1,646
10257,1025702,30257,11057,1105703,31057,CLT,"Charlotte, NC",NC,847,47,10,5,1051,13,13,0,0,0,109,1,646
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,1149,-11,10,7,1453,-28,0,0,0,0,167,1,1204
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,1153,-7,20,6,1515,-6,0,0,0,0,176,1,1204
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,1200,0,9,5,1518,-3,0,0,0,0,184,1,1204
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,1432,78,12,4,1738,61,61,1,0,0,170,1,1204
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,1343,29,12,5,1647,10,10,0,0,0,167,1,1204
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,1253,-21,8,,,,,,0,1,,1,1204
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,,,,,,,,,1,0,,1,1204
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,1309,-5,11,7,1616,-21,0,0,0,0,169,1,1204
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,1351,37,9,4,1632,-5,0,0,0,0,148,1,1204
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,1315,1,13,5,1609,-28,0,0,0,0,156,1,1204
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,1342,28,17,4,1646,9,9,0,0,0,163,1,1204
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,1259,-15,10,4,1556,-41,0,0,0,0,163,1,1204
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,1312,-2,12,5,1619,-18,0,0,0,0,170,1,1204
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,1313,-1,10,3,1606,-31,0,0,0,0,160,1,1204
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,1307,-7,10,4,1601,-36,0,0,0,0,160,1,1204
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,1302,-12,8,6,1554,-43,0,0,0,0,158,1,1204
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,1301,-13,8,6,1554,-43,0,0,0,0,159,1,1204
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,1339,25,9,3,1624,-13,0,0,0,0,153,1,1204
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,1312,-2,11,5,1606,-31,0,0,0,0,158,1,1204
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,1306,-8,9,3,1556,-41,0,0,0,0,158,1,1204
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,1308,-6,8,9,1609,-28,0,0,0,0,164,1,1204
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,1309,-5,10,6,1627,-10,0,0,0,0,182,1,1204
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,,,,,,,,,1,0,,1,1204
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,1308,-6,10,4,1553,-44,0,0,0,0,151,1,1204
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,1314,0,9,7,1613,-24,0,0,0,0,163,1,1204
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,1313,-1,12,4,1628,-9,0,0,0,0,179,1,1204
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,1314,0,9,5,1618,-19,0,0,0,0,170,1,1204
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,1303,-11,13,3,1619,-18,0,0,0,0,180,1,1204
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,1310,-4,14,10,1648,11,11,0,0,0,194,1,1204
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,1311,-3,10,5,1616,-21,0,0,0,0,170,1,1204
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,1347,33,42,9,1735,58,58,1,0,0,177,1,1204
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1418,1,14,12,1717,-7,0,0,0,0,153,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1438,21,12,9,1736,12,12,0,0,0,157,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1418,1,11,5,1721,-3,0,0,0,0,167,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1751,57,40,10,2127,83,83,1,0,0,166,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1647,-7,15,12,1954,-10,0,0,0,0,160,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1744,50,11,12,2055,51,51,1,0,0,168,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1647,-7,10,8,2002,-2,0,0,0,0,177,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1743,49,10,12,2033,29,29,1,0,0,148,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1735,41,12,4,2014,10,10,0,0,0,143,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1637,-17,15,10,1934,-30,0,0,0,0,152,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1859,125,10,17,2156,112,112,1,0,0,150,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1909,135,10,11,2157,113,113,1,0,0,147,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1717,23,12,11,2005,1,1,0,0,0,145,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1638,-16,8,10,1917,-47,0,0,0,0,141,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1640,-14,7,11,1922,-42,0,0,0,0,144,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1643,-11,9,27,1947,-17,0,0,0,0,148,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1640,-14,9,11,1935,-29,0,0,0,0,155,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1644,-10,7,3,1859,-65,0,0,0,0,125,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,2013,199,19,5,2312,188,188,1,0,0,155,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1649,-5,8,4,1937,-27,0,0,0,0,156,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1646,-8,11,13,1953,-11,0,0,0,0,163,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1703,9,14,17,2320,,,,0,1,,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1650,-4,9,10,1936,-28,0,0,0,0,147,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1647,-7,12,11,1939,-25,0,0,0,0,149,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1826,92,15,10,2123,79,79,1,0,0,152,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1640,-14,12,11,1944,-20,0,0,0,0,161,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1635,-19,9,3,1935,-29,0,0,0,0,168,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1640,-14,18,17,2005,1,1,0,0,0,170,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1634,-20,12,9,1939,-25,0,0,0,0,164,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1644,-10,9,10,1939,-25,0,0,0,0,156,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1651,-3,54,9,2028,24,24,1,0,0,154,1,1073
10257,1025702,30257,10397,1039705,30397,ATL,"Atlanta, GA",GA,1708,0,14,8,1952,-22,0,0,0,0,142,1,853
10257,1025702,30257,10397,1039705,30397,ATL,"Atlanta, GA",GA,553,-7,25,10,853,-7,0,0,0,0,145,1,853
10257,1025702,30257,10397,1039705,30397,ATL,"Atlanta, GA",GA,1234,-6,8,8,1519,-15,0,0,0,0,149,1,853
10257,1025702,30257,10397,1039705,30397,ATL,"Atlanta, GA",GA,,,,,,,,,1,0,,1,853
10257,1025702,30257,10397,1039705,30397,ATL,"Atlanta, GA",GA,614,14,29,4,924,24,24,1,0,0,157,1,853
10257,1025702,30257,10397,1039705,30397,ATL,"Atlanta, GA",GA,1416,16,10,6,1655,-6,0,0,0,0,143,1,853
10257,1025702,30257,10397,1039705,30397,ATL,"Atlanta, GA",GA,920,195,15,9,1212,187,187,1,0,0,148,1,853
10257,1025702,30257,10397,1039705,30397,ATL,"Atlanta, GA",GA,1841,42,11,8,2104,9,9,0,0,0,124,1,853
10257,1025702,30257,10397,1039705,30397,ATL,"Atlanta, GA",GA,1327,47,13,5,1551,13,13,0,0,0,126,1,853
10257,1025702,30257,10397,1039705,30397,ATL,"Atlanta, GA",GA,624,24,27,10,911,6,6,0,0,0,130,1,853
10257,1025702,30257,10397,1039705,30397,ATL,"Atlanta, GA",GA,1751,-8,47,6,2100,5,5,0,0,0,136,1,853
10257,1025702,30257,10397,1039705,30397,ATL,"Atlanta, GA",GA,1236,-4,28,7,1524,-14,0,0,0,0,133,1,853
10257,1025702,30257,10397,1039705,30397,ATL,"Atlanta, GA",GA,744,104,21,3,1017,72,72,1,0,0,129,1,853
10257,1025702,30257,10397,1039705,30397,ATL,"Atlanta, GA",GA,1758,-1,9,7,2015,-40,0,0,0,0,121,1,853
10257,1025702,30257,10397,1039705,30397,ATL,"Atlanta, GA",GA,1243,3,14,4,1458,-40,0,0,0,0,117,1,853
10257,1025702,30257,10397,1039705,30397,ATL,"Atlanta, GA",GA,601,1,47,5,907,2,2,0,0,0,134,1,853
10257,1025702,30257,10397,1039705,30397,ATL,"Atlanta, GA",GA,1757,-2,11,6,2020,-35,0,0,0,0,126,1,853
10257,1025702,30257,10397,1039705,30397,ATL,"Atlanta, GA",GA,1915,76,12,11,2158,63,63,1,0,0,140,1,853
10257,1025702,30257,10397,1039705,30397,ATL,"Atlanta, GA",GA,1247,7,9,8,1531,-7,0,0,0,0,147,1,853
10257,1025702,30257,10397,1039705,30397,ATL,"Atlanta, GA",GA,557,-3,30,5,901,-4,0,0,0,0,149,1,853
10257,1025702,30257,10397,1039705,30397,ATL,"Atlanta, GA",GA,1757,-2,9,7,2014,-41,0,0,0,0,121,1,853
10257,1025702,30257,10397,1039705,30397,ATL,"Atlanta, GA",GA,1237,-3,32,7,1524,-14,0,0,0,0,128,1,853
10257,1025702,30257,10397,1039705,30397,ATL,"Atlanta, GA",GA,557,-3,11,12,835,-30,0,0,0,0,135,1,853
10257,1025702,30257,10397,1039705,30397,ATL,"Atlanta, GA",GA,1753,-6,11,6,2020,-35,0,0,0,0,130,1,853
10257,1025702,30257,10397,1039705,30397,ATL,"Atlanta, GA",GA,1239,-1,29,8,1520,-18,0,0,0,0,124,1,853
10257,1025702,30257,10397,1039705,30397,ATL,"Atlanta, GA",GA,1752,-7,10,6,2018,-37,0,0,0,0,130,1,853
10257,1025702,30257,10397,1039705,30397,ATL,"Atlanta, GA",GA,1252,12,12,7,1516,-22,0,0,0,0,125,1,853
10257,1025702,30257,10397,1039705,30397,ATL,"Atlanta, GA",GA,557,-3,31,8,841,-24,0,0,0,0,125,1,853
10257,1025702,30257,10397,1039705,30397,ATL,"Atlanta, GA",GA,1759,0,87,7,2143,48,48,1,0,0,130,1,853
10257,1025702,30257,10397,1039705,30397,ATL,"Atlanta, GA",GA,1238,-2,43,6,1540,2,2,0,0,0,133,1,853
10257,1025702,30257,10397,1039705,30397,ATL,"Atlanta, GA",GA,1456,536,56,7,1813,548,548,1,0,0,134,1,853
10257,1025702,30257,11433,1143302,31295,DTW,"Detroit, MI",MI,1232,2,11,8,1415,-6,0,0,0,0,84,1,489
10257,1025702,30257,11433,1143302,31295,DTW,"Detroit, MI",MI,542,-3,11,9,722,-25,0,0,0,0,80,1,489
10257,1025702,30257,13930,1393004,30977,ORD,"Chicago, IL",IL,1703,13,11,12,1817,-12,0,0,0,0,111,1,723
10257,1025702,30257,11433,1143302,31295,DTW,"Detroit, MI",MI,538,-7,13,8,717,-31,0,0,0,0,78,1,489
10257,1025702,30257,11433,1143302,31295,DTW,"Detroit, MI",MI,1256,26,20,12,1456,33,33,1,0,0,88,1,489
10257,1025702,30257,11433,1143302,31295,DTW,"Detroit, MI",MI,537,-8,43,9,748,0,0,0,0,0,79,1,489
10257,1025702,30257,11433,1143302,31295,DTW,"Detroit, MI",MI,2255,625,11,8,28,605,605,1,0,0,74,1,489
10257,1025702,30257,11433,1143302,31295,DTW,"Detroit, MI",MI,727,102,25,16,936,108,108,1,0,0,88,1,489
10257,1025702,30257,11433,1143302,31295,DTW,"Detroit, MI",MI,1327,57,32,7,1524,61,61,1,0,0,78,1,489
10257,1025702,30257,13930,1393004,30977,ORD,"Chicago, IL",IL,641,10,25,7,800,-6,0,0,0,0,107,1,723
10257,1025702,30257,13930,1393004,30977,ORD,"Chicago, IL",IL,1859,128,41,3,2037,128,128,1,0,0,114,1,723
10257,1025702,30257,13930,1393004,30977,ORD,"Chicago, IL",IL,630,-1,24,7,753,-13,0,0,0,0,112,1,723
10257,1025702,30257,13930,1393004,30977,ORD,"Chicago, IL",IL,1641,-10,9,16,1809,-20,0,0,0,0,123,1,723
10257,1025702,30257,13930,1393004,30977,ORD,"Chicago, IL",IL,710,39,75,16,947,101,101,1,0,0,126,1,723
10257,1025702,30257,13930,1393004,30977,ORD,"Chicago, IL",IL,1651,0,24,8,1824,-5,0,0,0,0,121,1,723
10257,1025702,30257,13930,1393004,30977,ORD,"Chicago, IL",IL,703,32,19,3,824,18,18,1,0,0,119,1,723
10257,1025702,30257,13930,1393004,30977,ORD,"Chicago, IL",IL,633,2,10,12,757,-9,0,0,0,0,122,1,723
10257,1025702,30257,10821,1082104,30852,BWI,"Baltimore, MD",MD,635,0,16,10,757,-8,0,0,0,0,56,1,289
10257,1025702,30257,10821,1082104,30852,BWI,"Baltimore, MD",MD,1732,-3,7,6,1841,-24,0,0,0,0,56,1,289
10257,1025702,30257,10821,1082104,30852,BWI,"Baltimore, MD",MD,527,-3,26,7,701,6,6,0,0,0,61,1,289
10257,1025702,30257,10821,1082104,30852,BWI,"Baltimore, MD",MD,1125,-5,6,4,1232,-18,0,0,0,0,57,1,289
10257,1025702,30257,10821,1082104,30852,BWI,"Baltimore, MD",MD,1420,0,8,8,1530,-10,0,0,0,0,54,1,289
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,1529,59,7,5,1825,30,30,1,0,0,164,1,1204
10257,1025702,30257,12889,1288903,32211,LAS,"Las Vegas, NV",NV,1312,2,10,4,1540,-10,0,0,0,0,314,1,2237
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1340,10,7,7,1628,-12,0,0,0,0,154,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,629,-1,13,8,924,-26,0,0,0,0,154,1,1073
10257,1025702,30257,13232,1323202,30977,MDW,"Chicago, IL",IL,538,-2,28,7,714,-6,0,0,0,0,121,1,717
10257,1025702,30257,13232,1323202,30977,MDW,"Chicago, IL",IL,1711,11,17,5,1833,3,3,0,0,0,120,1,717
10257,1025702,30257,15304,1530402,33195,TPA,"Tampa, FL",FL,1231,1,8,6,1532,-13,0,0,0,0,167,1,1130
10257,1025702,30257,10821,1082104,30852,BWI,"Baltimore, MD",MD,635,0,19,6,805,0,0,0,0,0,65,1,289
10257,1025702,30257,10821,1082104,30852,BWI,"Baltimore, MD",MD,1742,7,13,5,1900,-5,0,0,0,0,60,1,289
10257,1025702,30257,10821,1082104,30852,BWI,"Baltimore, MD",MD,528,-2,10,8,643,-12,0,0,0,0,57,1,289
10257,1025702,30257,10821,1082104,30852,BWI,"Baltimore, MD",MD,1130,0,7,4,1242,-8,0,0,0,0,61,1,289
10257,1025702,30257,10821,1082104,30852,BWI,"Baltimore, MD",MD,1449,29,8,5,1559,19,19,1,0,0,57,1,289
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,1452,22,10,19,1810,15,15,1,0,0,169,1,1204
10257,1025702,30257,12889,1288903,32211,LAS,"Las Vegas, NV",NV,1536,146,8,9,1837,167,167,1,0,0,344,1,2237
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1343,13,9,8,1636,-4,0,0,0,0,156,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,633,3,23,6,938,-12,0,0,0,0,156,1,1073
10257,1025702,30257,13232,1323202,30977,MDW,"Chicago, IL",IL,540,0,43,5,930,,,,0,1,,1,717
10257,1025702,30257,13232,1323202,30977,MDW,"Chicago, IL",IL,1729,29,10,13,1841,11,11,0,0,0,109,1,717
10257,1025702,30257,15304,1530402,33195,TPA,"Tampa, FL",FL,1239,9,10,5,1538,-7,0,0,0,0,164,1,1130
10257,1025702,30257,10821,1082104,30852,BWI,"Baltimore, MD",MD,635,0,27,19,816,11,11,0,0,0,55,1,289
10257,1025702,30257,10821,1082104,30852,BWI,"Baltimore, MD",MD,1735,0,23,4,1914,9,9,0,0,0,72,1,289
10257,1025702,30257,10821,1082104,30852,BWI,"Baltimore, MD",MD,532,2,8,8,644,-11,0,0,0,0,56,1,289
10257,1025702,30257,10821,1082104,30852,BWI,"Baltimore, MD",MD,1128,-2,8,4,1244,-6,0,0,0,0,64,1,289
10257,1025702,30257,10821,1082104,30852,BWI,"Baltimore, MD",MD,1418,-2,9,5,1537,-3,0,0,0,0,65,1,289
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,1440,10,10,7,1752,-3,0,0,0,0,175,1,1204
10257,1025702,30257,12889,1288903,32211,LAS,"Las Vegas, NV",NV,1309,-1,11,4,1559,9,9,0,0,0,335,1,2237
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1346,16,10,4,1648,8,8,0,0,0,168,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,640,10,10,7,927,-23,0,0,0,0,150,1,1073
10257,1025702,30257,13232,1323202,30977,MDW,"Chicago, IL",IL,536,-4,10,12,653,-27,0,0,0,0,115,1,717
10257,1025702,30257,13232,1323202,30977,MDW,"Chicago, IL",IL,1704,4,32,22,1856,26,26,1,0,0,118,1,717
10257,1025702,30257,15304,1530402,33195,TPA,"Tampa, FL",FL,1242,12,8,5,1550,5,5,0,0,0,175,1,1130
10257,1025702,30257,10821,1082104,30852,BWI,"Baltimore, MD",MD,1049,9,10,4,1202,7,7,0,0,0,59,1,289
10257,1025702,30257,10821,1082104,30852,BWI,"Baltimore, MD",MD,536,-4,10,8,647,-18,0,0,0,0,53,1,289
10257,1025702,30257,10821,1082104,30852,BWI,"Baltimore, MD",MD,1208,-2,10,4,1317,-13,0,0,0,0,55,1,289
10257,1025702,30257,10821,1082104,30852,BWI,"Baltimore, MD",MD,1347,-3,7,4,1453,-17,0,0,0,0,55,1,289
10257,1025702,30257,10821,1082104,30852,BWI,"Baltimore, MD",MD,1740,0,10,4,1857,-3,0,0,0,0,63,1,289
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,632,-3,10,31,948,-17,0,0,0,0,155,1,1204
10257,1025702,30257,12889,1288903,32211,LAS,"Las Vegas, NV",NV,1015,0,8,6,1308,23,23,1,0,0,339,1,2237
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,945,5,14,9,1233,-12,0,0,0,0,145,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,703,3,9,8,946,-24,0,0,0,0,146,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1535,-5,8,9,1823,-27,0,0,0,0,151,1,1073
10257,1025702,30257,13232,1323202,30977,MDW,"Chicago, IL",IL,602,-3,7,7,715,-20,0,0,0,0,119,1,717
10257,1025702,30257,13232,1323202,30977,MDW,"Chicago, IL",IL,1705,-5,9,7,1828,-7,0,0,0,0,127,1,717
10257,1025702,30257,15304,1530402,33195,TPA,"Tampa, FL",FL,1650,5,8,5,1944,-11,0,0,0,0,161,1,1130
10257,1025702,30257,10821,1082104,30852,BWI,"Baltimore, MD",MD,1038,-2,10,3,1146,-9,0,0,0,0,55,1,289
10257,1025702,30257,10821,1082104,30852,BWI,"Baltimore, MD",MD,539,-1,9,5,656,-9,0,0,0,0,63,1,289
10257,1025702,30257,10821,1082104,30852,BWI,"Baltimore, MD",MD,1205,-5,10,4,1314,-16,0,0,0,0,55,1,289
10257,1025702,30257,10821,1082104,30852,BWI,"Baltimore, MD",MD,1345,-5,8,4,1454,-16,0,0,0,0,57,1,289
10257,1025702,30257,10821,1082104,30852,BWI,"Baltimore, MD",MD,1744,4,8,5,1900,0,0,0,0,0,63,1,289
10257,1025702,30257,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,649,14,9,5,953,-12,0,0,0,0,170,1,1204
10257,1025702,30257,12889,1288903,32211,LAS,"Las Vegas, NV",NV,1015,0,10,6,1328,43,43,1,0,0,357,1,2237
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,937,-3,8,6,1223,-22,0,0,0,0,152,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,657,-3,10,6,956,-14,0,0,0,0,163,1,1073
10257,1025702,30257,13204,1320402,31454,MCO,"Orlando, FL",FL,1539,-1,8,11,1823,-27,0,0,0,0,145,1,1073
